,reviewerID,asin,overall
505,AIHI24DEQLUMO,B000P6I3WG,5.0
506,A3EPJWR9SRC4HS,B0001TQ5MW,5.0
507,A3U76FMUOY4RXX,B005F4DIKU,5.0
508,A305XM71TF83CY,B00BVKL08E,3.0
509,AENH50GW3OKDA,B00CEK81YQ,3.0
510,A12YBIIPZ7GM5Y,B006ZENPYS,3.0
511,A3RCJ7FTABMEXO,B00A51LI1O,4.0
512,A1A25TP5D0L22V,B002PBHQP4,5.0
513,A3GPPSQITRNML0,B00014WW38,1.0
514,A2JLYOGJHC5X3T,B003E23I96,5.0
515,A27D0VRNOOUNRR,B008FZ562E,5.0
516,A2IVZDMJR864HA,B006ZUEMSA,1.0
517,A1TACW47RLPY5C,B00B1IV2A2,5.0
518,A2ND91UFS5VGXU,B003FBG7UI,5.0
519,A3VFDKGYV1E481,B007RVHDAK,4.0
521,A1BD73IAW04XMZ,B002F5WLOQ,5.0
522,A254FMYK9YI3OL,B004XJNQXW,5.0
523,A21V28SOG4SEQG,B004LWAJB8,5.0
524,A23Z2XQBWJYZ9Q,B009FKNGGQ,5.0
525,A3MKKGOWIJ3JJA,B00871KNRY,4.0
526,AYTELHWJ8EMN9,B004N2EYY4,1.0
527,A2FNKHX0KR5CLA,B005XUFU8E,5.0
528,AOQZ84T71MF85,B006UET4XE,5.0
529,A3EPJWR9SRC4HS,B004MKEGWM,5.0
530,ADLVFFE4VBT8,B0030DK7E8,5.0
531,A1QI4WYUKN9U9L,B0068Z7MT8,5.0
532,A6PEVIADZSFGE,B008S4KMRQ,5.0
533,AOQZ84T71MF85,B005LD5EHA,4.0
534,A3CK3DMVHRGK5J,B003H0U5BY,5.0
535,AWE13F1HOCZNT,B00AXRBAEA,5.0
536,A1QI4WYUKN9U9L,B0068Y6CA4,5.0
537,A2GHU8I0P3HFRW,B003O5NGJK,5.0
538,A2AGBL998D0FYY,B003O5NGJK,5.0
539,A2A5C9IQ06CG9N,B0058CJV50,5.0
540,A2QH6LESI5RTO5,B005HIHD2I,3.0
541,A368PXUO85DSH,B003UVLO7E,5.0
542,A8GV08VRRXTFZ,B002MSN3QQ,5.0
543,A3KJHWAHYFWD6F,B0030O3VRW,4.0
544,A3U76FMUOY4RXX,B007WFZ0XI,5.0
545,A2JLYOGJHC5X3T,B004KRVE22,1.0
546,AF94WY3I1FAPN,B0046VEREY,4.0
547,A24J2U46E90H5R,B001GIOW3G,2.0
548,ADLVFFE4VBT8,B004B9C8MO,5.0
549,A39YHD54RIZJTS,B00BB8ZHJE,4.0
551,A3FWVV13DJELLV,B002MO3CG6,4.0
552,A1K9L49L7HTQJE,B003KZC4GA,5.0
553,A3RCJ7FTABMEXO,B0044XXO84,5.0
554,A10M94ASQEBL56,B00AYOHWQW,3.0
555,A3S29H9EBNDN5K,B00ATFJ8NQ,5.0
556,A1EGZRC5SDN3IV,B0081E6X1W,2.0
557,AOQZ84T71MF85,B003IWTX9Q,5.0
558,A1FATTRIXTSTEB,B003O5NGJK,5.0
559,ALSAOZ1V546VT,B00BB8ZHJY,5.0
560,A3RCJ7FTABMEXO,B00AEYGIR6,5.0
561,A2A5C9IQ06CG9N,B0058CJUWO,5.0
562,A20F84KUBWM88B,B005HIHD2I,4.0
563,AOQZ84T71MF85,B00699IIW8,5.0
564,A13T1TJGGT5EQ2,B004UDTV58,5.0
565,A14638TGYH7GD9,B00BB8ZHJY,5.0
566,A1GH6BLR8T9T5A,B0019LWU2K,5.0
567,A1B8Y5EQIAH7D1,B0009F3OR2,4.0
568,A27A64XRTQKJW2,B0069FDR96,5.0
569,A192Z1UVDNK88E,B00BRGUNV2,4.0
570,A3QYP7330EFL5I,B002RL8IWW,5.0
571,A3KJHWAHYFWD6F,B0006LNKYG,5.0
572,A1ODOGXEYECQQ8,B00DD94A4W,4.0
573,A2JLYOGJHC5X3T,B007ONF4OI,4.0
574,AOQZ84T71MF85,B007NYB0DC,5.0
575,A1BD73IAW04XMZ,B001B0X05U,3.0
576,A24KCJK5FMAUQD,B00CJ1YFZY,4.0
577,A3EPJWR9SRC4HS,B0011FPIAK,5.0
578,A3EPJWR9SRC4HS,B004JLGC6M,5.0
579,A2Y2Z1HI6RS436,B00B83G0OS,5.0
580,AURWKTNH3GQL1,B00ATFJ8NQ,5.0
581,AOQZ84T71MF85,B001BMLJU6,5.0
582,A1A25TP5D0L22V,B00AXRBAEA,5.0
583,A2P3SGQRI13HM9,B007XA49O8,5.0
584,A13T1TJGGT5EQ2,B006MRM2TC,5.0
585,A3TH7C2W8X9RV7,B0036FTF5W,5.0
586,A5Z24N2VKXBX1,B000O3GQ1A,1.0
587,A2FNA5903D9E6Y,B00CM7YTO2,4.0
588,A3MKKGOWIJ3JJA,B0027VCNGO,5.0
589,A2N3TOK3OZKDCQ,B0002L2JLU,5.0
590,A254FMYK9YI3OL,B000GHYSL4,5.0
592,A2P3SGQRI13HM9,B006QB2VOK,5.0
593,A3EPJWR9SRC4HS,B004K0MVKS,5.0
594,A3DGWJP0TJIUO5,B00C5TO7QM,1.0
595,A2N3TOK3OZKDCQ,B000OD5V8E,5.0
596,A1MW4TUIMFXSW,B004O35Y0K,2.0
597,A254FMYK9YI3OL,B002TPO0W8,4.0
598,A1HF7HD4IO7ZJI,B000K7J1PI,5.0
599,A27GPXG538KWHU,B00CJ1YFZY,3.0
600,A1QI4WYUKN9U9L,B000VBDWQC,5.0
601,A1AW3OJUFHQQZA,B005HYNI30,5.0
602,A20GX2R8P95U78,B003654SVS,3.0
603,ASN4VGNRCCRNE,B0047F71SS,5.0
604,A1TRAEV7QWA5DX,B000NB1OMO,5.0
605,AOQZ84T71MF85,B000052WYD,5.0
606,A1KWET06Z1QIGC,B00538TSMU,4.0
607,AUBKXJYRKGOF4,B004L5L4FU,5.0
608,A89ZZKNDFQH23,B00B1DRA94,5.0
609,A1UFECJG0IBC89,B000VBDWQC,1.0
610,A2P3SGQRI13HM9,B000KNHJ5G,5.0
612,AA47O5GS69O3A,B004BHAJAE,5.0
613,A1B8Y5EQIAH7D1,B006T8BWOA,4.0
614,A3FWVV13DJELLV,B00BB8ZHJE,2.0
615,A39JK9SMJ8W6J3,B0009DT39W,5.0
616,AT0E6UBVJMJ6W,B0055S4BZ2,3.0
617,A239E3A3LVOVW1,B003VHZ0PE,2.0
618,A1OA2ZW406NQXM,B00BRGUNV2,5.0
619,A2QASH31HQTWDD,B00669Y8PM,1.0
620,A35FE2L51D55,B003MJ7Z0O,5.0
621,A37DYUKMGSM6U1,B0019LWU2K,5.0
622,A37MH7ICH80QOX,B003O5NGJK,5.0
623,A23Z2XQBWJYZ9Q,B009FKNGRA,5.0
624,A17SZZO9LM3WYC,B003O5NGJK,5.0
625,A1BD73IAW04XMZ,B0022V2PKI,5.0
626,A8GV08VRRXTFZ,B000S7ZT6U,5.0
628,A87PSJYV6AKPQ,B0030GFXMQ,2.0
629,AGPFYP19KYQ5Y,B001ET77YI,5.0
630,A3DFV1SO2URQ2O,B000UVZU1S,4.0
631,A2V92F5R7MLCVI,B009FKNGRA,3.0
632,A10VAHD8LGD00K,B0018SAJ7M,5.0
633,A2T0HOOHH2X3DN,B002L6NZHG,5.0
634,AIHI24DEQLUMO,B00008CMOS,5.0
635,AZBJPT4CH40SZ,B002RTXF40,5.0
636,A1FMVA1Q358F3J,B0011Z3WU8,4.0
637,A1FMVA1Q358F3J,B000GD037G,1.0
638,AFM8HGCK7GHGB,B008CT12G2,3.0
639,A1VPEWW3D9T9SF,B006L1DNWY,5.0
640,A10VAHD8LGD00K,B001RB59H0,5.0
641,A3U76FMUOY4RXX,B008VDLAIE,5.0
642,A10M94ASQEBL56,B008EKY8VK,4.0
643,A3D9NUCR4RXDPY,B003O5NGJK,5.0
644,A1L242OR8UP6BS,B000VBDWQC,5.0
645,A2F09EWKV3MTO2,B00B1DRA94,2.0
646,A27GPXG538KWHU,B0012BNVE8,3.0
647,ACTLMCW37XVPC,B000BH92J2,5.0
648,A18D6WRAZ57IK6,B001CXD1AA,5.0
649,A1VTI1OL4942BM,B0032Z21HK,4.0
650,A3KJ5D0ESIGIQA,B000RBMGMW,2.0
651,A1VTI1OL4942BM,B0032Z1WPC,4.0
652,A1L242OR8UP6BS,B0048KSGZO,5.0
653,A2QASH31HQTWDD,B006KXC5BI,5.0
654,A1A1K2AV8DEJS5,B00AF0TGFA,5.0
655,A1LX0M4PNK57DF,B004TSF8R4,5.0
656,AOQZ84T71MF85,B00A51LI1O,3.0
657,A1L242OR8UP6BS,B006GTKSHY,5.0
658,ACTLMCW37XVPC,B0002Z8QG8,2.0
659,A1LX0M4PNK57DF,B00016XJ4M,5.0
660,A3LJLRIZL38GG3,B008LC4IU2,5.0
661,ATZDGPMWR6N5D,B00838FLXW,3.0
662,A3A7Y3TSPPZU9T,B008FZ562E,5.0
663,AT9U5ZE5OO84C,B009FKNGGQ,5.0
664,A13704Q2ZX6H3V,B005VMHWRQ,5.0
665,A2K8EMTR762EQ9,B00027DMSI,4.0
666,A1H4X14Y3GUA1X,B000V5BXO6,5.0
667,A307Y3LMCVEZS1,B0080D1U1W,5.0
668,A8R1F28PTAYI2,B0029OAL86,5.0
669,AAIRR89N7E9RU,B003V265QW,5.0
670,A8R1F28PTAYI2,B008FX7B9M,4.0
671,AOQZ84T71MF85,B004Z40048,2.0
672,A3CK3DMVHRGK5J,B000GIL1UE,5.0
673,A307Y3LMCVEZS1,B0080D1Q52,5.0
674,A1V4GGDRXP33TR,B001HKR6WM,5.0
675,A1VLNWXO8ZRO0O,B009GLPE5K,5.0
676,AOJE81WSTL43F,B006L1DNWY,5.0
677,A5FTMNR1YPA0U,B0006U81GY,5.0
678,A23KDA686N6T4Y,B009FKNGGQ,3.0
679,A2MUGFV2TDQ47K,B008FZ562E,4.0
680,AOQZ84T71MF85,B002G3K1TY,5.0
681,A2CUQABPIBHVNN,B001IMSIYY,5.0
682,A2L13XRFATT8M9,B0073KABJ0,5.0
683,A2WX5N5G4TS99U,B002HSWFWY,5.0
684,A36MP37DITBU6F,B002MOBZSS,1.0
685,A2L6DRC25ZMAF7,B001SAUBOQ,5.0
686,A1UQ9X1HRABCIF,B003EBNLIA,4.0
687,ACTLMCW37XVPC,B008LR5U22,4.0
688,A18YMFFJW974QS,B00DCNBST4,5.0
689,A8R1F28PTAYI2,B005BQ7KBU,5.0
690,A25K93BZ8GX9ZC,B009NCM6JY,5.0
691,A7TLUBSJ908NM,B000L8GL8G,4.0
692,A2T4Y9EBPRLWB0,B00117CH5M,5.0
693,ACZ94JB8BFMJ9,B0067H6G2G,5.0
694,A3LJLRIZL38GG3,B004DIUWY4,5.0
695,A3UHXL2R1Z1F0V,B000FS05VG,5.0
696,AOQZ84T71MF85,B001KYPZRS,4.0
697,A3CK3DMVHRGK5J,B0020MM61W,5.0
698,AOHOB0F87W9V2,B0047F708O,2.0
699,A33TTHIV6CSLX0,B001GIOV7S,4.0
700,AI63CGUL2DA0U,B002QI1F8A,5.0
701,A31YYF2ECRUI9Y,B007TL60IE,1.0
702,A2WHVEFYI431UI,B000BB9L0S,5.0
703,A2LV1ROR260RYY,B00CO94DDK,3.0
704,A3TM360Q9URLG9,B00A51LI1O,4.0
705,A2V9DTXTQ5YIMK,B003U4LI7W,4.0
706,A2A5C9IQ06CG9N,B006WVCCQQ,3.0
707,A3QU2F2A9KJ9KJ,B000Z65AA4,4.0
708,A1VTI1OL4942BM,B00BZ1QN2C,5.0
709,A2D6AIGXGQWT1I,B001RD37ZO,5.0
710,ARPKAYTVX5J4F,B001KYNW2I,4.0
711,A68J3YO34TUOV,B000UVZU1S,5.0
712,A27GH1UFKVNTRP,B004L8J15C,4.0
713,ACTLMCW37XVPC,B005BF1M10,5.0
714,A2M5DRI3W688D2,B002H8TVVM,4.0
715,A2K8EMTR762EQ9,B002P3L99G,5.0
716,A1VTI1OL4942BM,B0086JQBAA,2.0
717,A2CECLRFH55F8H,B000UVZU1S,5.0
718,AAIRR89N7E9RU,B00AO4E9DG,5.0
719,A3A9O355TNBWKK,B0051918JW,5.0
720,A3VTWM27O0SZ42,B004SY3WSQ,5.0
721,A3LJLRIZL38GG3,B00853EKAK,4.0
722,A1LX0M4PNK57DF,B000UVZU1S,3.0
723,A3V6HW8K8Z7DJ2,B007UZ3UB4,3.0
724,AOQZ84T71MF85,B001T8W4R4,5.0
725,AOJE81WSTL43F,B003IHOV7A,5.0
726,A1R4T9CCHIYZO8,B00150LT40,5.0
727,A3GVBTQPWGRMWO,B0067H6E9G,3.0
728,A2K8EMTR762EQ9,B000980PGM,5.0
729,A2B6TGLWE2VQP6,B003USIHZY,4.0
730,A2Y7WFGH3JMUTR,B000ZMBSPE,5.0
731,A1X1CEGHTHMBL1,B00DV76LU2,5.0
732,A1VPEWW3D9T9SF,B007XA7ZLM,5.0
733,AV6823XS14U41,B000VEN3RW,4.0
734,A3V6HW8K8Z7DJ2,B001VD8DDG,5.0
735,A2KXC7YKVIMBMH,B005YB36RY,1.0
736,A1L242OR8UP6BS,B003TO3UG0,5.0
737,A3N3ZTC5LDWDWD,B009A0VMKI,5.0
738,A3Q9V0CHGU7O0C,B00871KNMY,5.0
739,AVPX18EZYXMDO,B005Y6F4WO,5.0
740,AZ9JPUSCI0V49,B00C67E3GW,2.0
741,A68J3YO34TUOV,B003EUR1D2,3.0
742,AA90F1PSLG01,B001JQLNJG,5.0
743,A2L13XRFATT8M9,B005XUFU8E,4.0
744,AOJE81WSTL43F,B0069FDR96,2.0
745,A2LV1ROR260RYY,B0013TM9UQ,5.0
746,A3Q0L67RW94UPS,B00AQ8NIC8,5.0
747,A15CLB0OADMQKA,B004K9UAKM,5.0
748,A3V6HW8K8Z7DJ2,B000XZKVHE,5.0
749,A1TB1DZ321LLGD,B003VN9FRW,1.0
750,A2D6AIGXGQWT1I,B0007CXXGO,5.0
751,A1H4X14Y3GUA1X,B000VEPHYY,4.0
752,A2PATWWZAXHQYA,B000COMJNK,4.0
753,A1V4GGDRXP33TR,B006Y8N6NK,5.0
754,A24K2C6J5GQPP9,B004R6HIR6,1.0
755,ALYPJPTHCW5PC,B003TTEHH6,5.0
756,A2NDF0VSADXXLT,B00157S30Q,5.0
757,A3QU2F2A9KJ9KJ,B003TTB4SG,4.0
758,A3FJBEPVGIKQ9S,B00006JT6O,4.0
759,A2DXLAQDX06UM,B0009H04LO,5.0
760,A2I7962XKEKED8,B003UVLO7E,5.0
761,A2RAC0HZ6HQ7GF,B0046VESSE,5.0
762,A2RAC0HZ6HQ7GF,B0046797WK,5.0
763,A2WX5N5G4TS99U,B001T88N0G,5.0
764,A3Q0L67RW94UPS,B0012ILUC6,5.0
765,A2VKBENU2H4VN,B004ZQ7K0I,5.0
766,A3RWFN20KMU16X,B0000YUXGW,5.0
768,A3AZI828WJN1CD,B00DCNBST4,4.0
770,A68J3YO34TUOV,B004BCZ5MQ,3.0
771,AU0LLORGK9IDR,B008CT12G2,1.0
772,A23GFTVIETX7DS,B00DD94A4W,4.0
773,A1TB1DZ321LLGD,B007BETSM4,1.0
774,A3KJ5D0ESIGIQA,B000MU7GFU,1.0
775,A1HQO8H6TNQ90O,B000WTHKVQ,5.0
776,A2NW131BJQQ3LS,B004C1101G,5.0
777,A1HWF0VV8AWJTQ,B003O5NGJK,5.0
778,A3MLSYY0E3E10C,B005GHMPE6,5.0
779,AOQZ84T71MF85,B000RG2YFQ,1.0
780,A1L0PKTLW3M9HM,B007M81AAC,3.0
781,A18D6WRAZ57IK6,B000P9B3R0,5.0
782,A1FKGHZYT64TYG,B008DF6XXW,3.0
783,A2WX5N5G4TS99U,B0045S0HXI,5.0
784,A2D6AIGXGQWT1I,B0028K3J7Q,5.0
785,ALR0HX7VGSJCH,B0013IT86U,4.0
786,A2WX5N5G4TS99U,B00CBYAP0S,5.0
788,A1AW7OTQ9QX3IG,B001BSJ7P4,4.0
790,A235UFZGCFN3J5,B00B1DRA94,2.0
791,A2L13XRFATT8M9,B000TBW0NA,5.0
792,AENH50GW3OKDA,B000MS3XW2,5.0
793,A2NDF0VSADXXLT,B0049OLZ84,5.0
794,A1X1CEGHTHMBL1,B00DD94A4W,5.0
795,A37JYIO1S2DMC3,B000ZMBSPE,5.0
796,A2A5C9IQ06CG9N,B005GQ6HUK,3.0
797,A1LX0M4PNK57DF,B000GCQ04C,3.0
798,A69G6NF21VN1R,B003P7VX24,5.0
799,A2L13XRFATT8M9,B00910ZHJE,5.0
801,ACTLMCW37XVPC,B004UIDQHW,2.0
802,A1FKGHZYT64TYG,B000H88QOM,5.0
803,AYB4ELCS5AM8P,B00DCNBST4,5.0
804,A1LX0M4PNK57DF,B00B99O5WK,1.0
805,A18O0SSD1NN8P9,B005N2ZLHW,4.0
806,A3JCWGHCVC2ZNF,B00BPJ139C,5.0
807,A2OM93KK65KH7N,B002V9X78U,1.0
808,A3Q0L67RW94UPS,B00AN0QF9W,5.0
809,AQOFLJ2IOMOO8,B007GM30PC,4.0
810,A37JYIO1S2DMC3,B00198ZOU8,5.0
811,A2M5DRI3W688D2,B000C1ZCAK,5.0
812,A18HIYY2HJF08Z,B002BS43HU,3.0
813,A991M3ZR4LNPI,B008RTNSJQ,5.0
814,A2BRFW4F0C8OC4,B001MTFMPG,4.0
815,AVPX18EZYXMDO,B00AZBVKAS,5.0
816,A1TE3PHV7ILN8R,B007JBF99U,4.0
817,A2VKBENU2H4VN,B0009OAHIM,5.0
818,AZJFLPEG7D09G,B0041TXR1A,4.0
819,A1YVO5V1SO18DZ,B002MO3CG6,3.0
820,A1PAGHECG401K1,B002VAZINQ,5.0
821,ALN2JUWSF86Z9,B00A9MKPT0,5.0
822,A68J3YO34TUOV,B00005333G,4.0
823,A1WXJ1I42UOQ2V,B009FKNGGQ,5.0
824,A1LACH6MLQWZ,B00132ZG3U,5.0
825,AVPX18EZYXMDO,B00AZBSPQA,5.0
826,A3QD7F0DVW4R68,B00198ZOU8,4.0
827,ARPKAYTVX5J4F,B004TSFE28,5.0
828,AV10H5K6VPQIJ,B001MA0QY2,5.0
829,A2NFPQ44U90N7W,B0001TODNK,5.0
830,A2VKBENU2H4VN,B004UDTV58,5.0
831,A2BRFW4F0C8OC4,B002BWOXYE,5.0
832,A3S3R88HA0HZG3,B008EKY8VK,3.0
833,A1LX0M4PNK57DF,B004TSFBNK,5.0
834,A2BRFW4F0C8OC4,B001MIZC6G,3.0
835,AV6823XS14U41,B000PLUZL8,5.0
836,A68J3YO34TUOV,B000PLUZL8,2.0
837,A18HIYY2HJF08Z,B004ATTGSY,5.0
838,A2Z7MIEHHW9AIT,B009S9BDJQ,5.0
839,A1A1K2AV8DEJS5,B005EM5DT2,5.0
840,A68J3YO34TUOV,B00120U5D4,4.0
841,ALYPJPTHCW5PC,B008CC4HBG,1.0
842,A1LX0M4PNK57DF,B003J4TJTM,4.0
843,AVHLBVRZI8ZEX,B00BVKL08E,4.0
844,A2D6AIGXGQWT1I,B001P1ZC92,5.0
845,AOQZ84T71MF85,B004BCT7G6,4.0
846,A23GFTVIETX7DS,B00DD96JVY,4.0
847,A2OM93KK65KH7N,B009CS493U,5.0
848,A3091RP0SPZLMN,B0040H00PE,4.0
849,AVPX18EZYXMDO,B008FOT6U8,5.0
850,A3GVBTQPWGRMWO,B000PB26Q0,4.0
851,ARPKAYTVX5J4F,B002SV0XYW,5.0
852,A2CECLRFH55F8H,B001V3TVEQ,4.0
853,A2YVRLXX2U5BDJ,B001707IQ6,1.0
854,A2K4HN6EECBNR3,B005HIHD2I,5.0
855,A21V28SOG4SEQG,B009ARXD12,3.0
856,AENH50GW3OKDA,B000NG84G8,5.0
857,ATATQV57APV3Q,B00B215GZK,5.0
858,A18D6WRAZ57IK6,B0011N77IS,5.0
859,A1TB1DZ321LLGD,B0001EL658,5.0
860,A68J3YO34TUOV,B0094GHGQM,4.0
861,A3A9O355TNBWKK,B00ARX9X6M,5.0
862,A3FJBEPVGIKQ9S,B000AO2NXS,3.0
863,A3LJLRIZL38GG3,B005HSFBUE,4.0
864,A3QOIDA6B2NIPO,B00CM7YTO2,2.0
865,A21V28SOG4SEQG,B002QFMY42,5.0
866,A2WJ4LI2MAFPQW,B001ELTPUU,2.0
868,A1MPWQVJBMGDSB,B00ATWDTIE,3.0
870,A3LXS88UEQZKCP,B000KOOCQO,3.0
871,A1LL3PF2OD3RUP,B006T8T0P8,5.0
872,A2W6FJU3UV2TJD,B00AAR9I60,3.0
873,A3SCFDEJNGU80H,B005IJTKFY,1.0
874,A341QWXPD8RXYR,B005BEF5EQ,5.0
875,AI63CGUL2DA0U,B005OU4J6C,5.0
876,A1D7C23ZI4QL1,B00150LT40,5.0
878,A3HLUZYBO1S49X,B001ET77NY,4.0
879,A379KGWLA0ZBZC,B000VPPUEA,5.0
880,A33CT7P95B2DXR,B008L23HFO,3.0
881,A1WPII3TVJUISF,B003PLJP2A,5.0
882,A2BZ7MYTSNYMEW,B00DEXA0LY,5.0
883,A113VGLEOCAE9G,B001KWB85S,5.0
884,A3OIM8HNE1UYSS,B0009M0C5W,2.0
885,A4C808JMEHG5R,B008OPK8EQ,3.0
886,A1LL3PF2OD3RUP,B006T9BBM2,1.0
887,A1WPII3TVJUISF,B009AVFGFO,5.0
888,A113VGLEOCAE9G,B000ZV0D9W,5.0
889,A1WPII3TVJUISF,B003PLFJBQ,5.0
890,A3AZI828WJN1CD,B008AI211A,5.0
891,A1VC4AO4P4XT82,B000XFSUWW,5.0
892,A2ZASVCIBCIVM9,B003ODETES,5.0
893,A3E02KBFI21TY0,B008ZHP9W4,4.0
894,A1RRMZKOMZ2M7J,B00AQ8NIC8,3.0
895,A1AZX24GLRFP5L,B004J6WCBQ,4.0
897,A1AZX24GLRFP5L,B007HKFE5C,5.0
898,AKJWLLBI3U5MR,B000UVZU1S,3.0
899,A37O6D506A7OO8,B0050PZ0SW,5.0
900,A3PX70B6GRUV7E,B0018DAUKI,5.0
901,AB1T8JTH5BAWU,B001MS7GY2,5.0
902,A10NSVPPDIW4XU,B004QB72CI,5.0
903,ARM7KHA4Y2M04,B00A3C06XG,4.0
904,A31304ZQ73RM1D,B0000535RA,4.0
905,A1LL3PF2OD3RUP,B008X5C8BI,3.0
906,A3D1ZH59O4XUQ,B001T8W5EQ,5.0
907,A1DNRUA5SNPL2B,B00021B95W,3.0
908,A2R1HUYHXV7H18,B008CT12G2,5.0
909,A379KGWLA0ZBZC,B004ATTGSY,5.0
910,AWN8Q7FYS4G09,B009F5GIHK,5.0
911,A2485BQUYWAJBV,B003XGX6ZY,2.0
912,AB1T8JTH5BAWU,B000H3I30O,5.0
913,A3U76FMUOY4RXX,B001MX89Y8,5.0
914,A3LXS88UEQZKCP,B001I6U028,5.0
915,A37WSGLDFDD8AX,B0082PLTYQ,3.0
916,ABKOVXEYT0DPE,B0014C8COY,5.0
917,A1WPII3TVJUISF,B009AVFFWI,5.0
918,A38IL0V21KVC9V,B006WDM9MQ,5.0
919,A31N0XY2UTB25C,B000Y1JT8E,1.0
920,A3N9017PUAUZVW,B0019LWU2K,4.0
921,A2W6FJU3UV2TJD,B001UE60E0,5.0
922,A3U76FMUOY4RXX,B007JLU57G,5.0
923,A991M3ZR4LNPI,B008PEXV3Q,4.0
925,A31N0XY2UTB25C,B000GFZWE8,2.0
926,A2RV6Q68DWNSXZ,B001DHI0R4,5.0
927,A90XRYEU01197,B0002JG2NI,5.0
928,A3GRPCW9DG427Z,B000N9IQLS,2.0
929,A1R377IPZOKLMM,B000ELP5KA,5.0
931,A2SWQUCPEFMKPA,B000I5MJ8S,1.0
932,A3G9JMSRMNV8VF,B001T0HHDS,5.0
933,ASBWHWP7SV6SF,B003MJ7Z0O,2.0
934,ARM7KHA4Y2M04,B00150LT40,5.0
935,AB1T8JTH5BAWU,B008JWW9AK,5.0
936,A3EQK5B6NT9IT7,B002HY10J2,5.0
938,A2ZASVCIBCIVM9,B00A76CPUA,5.0
939,A1MPWQVJBMGDSB,B003V265QW,4.0
941,A1HVQFWB7GG15G,B001B54XL0,5.0
942,AOTFN5YRG3FEP,B0068Y6CA4,1.0
943,A28UT2I4FVQEQF,B002M0720M,2.0
944,A1YCUWBZQGGW19,B002LB75AO,5.0
945,ASJE1XJY3EIN2,B001DKQ3O8,5.0
946,A1D7C23ZI4QL1,B005KF5WYO,5.0
947,A1OB2H416ARLFJ,B000P20VAC,4.0
948,A1MEQ9X7ZHTEHP,B00CGQECJ6,5.0
949,A3TS7SMF9121UA,B0002DPG1I,4.0
950,A37MH7ICH80QOX,B006OC431K,3.0
951,A396U6UL0N01YQ,B00547HSP4,4.0
952,A3GRPCW9DG427Z,B000052YM4,5.0
953,A3HLUZYBO1S49X,B0030HNS04,4.0
954,A2LI8L6O4M0G1K,B00127O510,3.0
955,A483CZ67W5XNY,B007O7AZBG,5.0
956,AG6JWI77UMETS,B00BB8ZHJE,3.0
957,A37RUTELZKMQFX,B001189I3A,5.0
959,A3U76FMUOY4RXX,B000052YKS,5.0
960,ARM7KHA4Y2M04,B007XJM9EQ,3.0
961,A168R2UBJO6Q7K,B0011UR1H8,5.0
962,A3PX70B6GRUV7E,B000KFX10G,3.0
963,A33C2OM53Q2JZL,B000F8JUJY,4.0
964,AQZ3U03RS6C88,B002QA31SU,5.0
965,AOTFN5YRG3FEP,B001JKTTVQ,5.0
966,A11PK2MO25K5QW,B000052XW5,3.0
967,A287547UH1VBJ7,B0000UTUW4,5.0
968,A1U0131NE06V15,B008MP481M,5.0
969,A24T0DPYM1QB98,B003AYCGGY,4.0
970,A3U76FMUOY4RXX,B001GGX0EK,3.0
971,ABKOVXEYT0DPE,B00142DXVG,4.0
972,A1DUCXNXF1IA9R,B00479L6F8,4.0
973,A24T0DPYM1QB98,B0017HOMWM,5.0
974,A37WSGLDFDD8AX,B0067JF88M,3.0
976,AT951J96VUHO1,B000XE67WI,5.0
977,AC2U78RO7F9DT,B0030TZK6M,5.0
978,A991M3ZR4LNPI,B008U1Q4DI,4.0
979,A3G9JMSRMNV8VF,B003LSDQJA,5.0
980,A3258B62391D9H,B006GQTZ8A,5.0
981,A1J2EN1YTM80GU,B0016M1PVY,5.0
982,AOTFN5YRG3FEP,B007LANY2S,3.0
983,A1WPII3TVJUISF,B003PF406M,5.0
984,A1LL3PF2OD3RUP,B009YE6J6C,3.0
985,AT951J96VUHO1,B000AAAVTU,3.0
986,AY3D7DG5L5WCK,B00AWLB9EI,5.0
987,A113VGLEOCAE9G,B001GMUCUY,5.0
988,A113VGLEOCAE9G,B001GMN7K6,5.0
989,A3N9017PUAUZVW,B0014UEEXY,4.0
990,A3AZI828WJN1CD,B004B9C8MO,5.0
991,A3AZI828WJN1CD,B0030DK7E8,5.0
992,ARM7KHA4Y2M04,B000NOLZDY,4.0
993,A1TNZ4X167W60,B001P1ZEL8,4.0
994,A3U76FMUOY4RXX,B005MEPC52,5.0
997,A2PJ9NRHRNN7UK,B003MJ7Z0O,5.0
998,A3EEX85GWSE0YL,B001HTCYPC,5.0
999,A3HLUZYBO1S49X,B005IUGRBI,5.0
1000,A90XRYEU01197,B009EF9NFU,3.0
1001,A39DXPNI9EUOBB,B009GETW5U,5.0
1002,A3GRPCW9DG427Z,B005XP4YNQ,5.0
1003,A28UT2I4FVQEQF,B004DIZZH8,5.0
1004,A2W6FJU3UV2TJD,B006ZAPMT8,1.0
1005,A2KUUIJ52MWDAS,B00B1DRA94,5.0
1006,A1S9I83F4PJ97H,B0028K3J7Q,2.0
1007,A3U76FMUOY4RXX,B000MUQFTI,4.0
1008,A3G9JMSRMNV8VF,B001FS0HAY,5.0
1009,AT951J96VUHO1,B000XFWO10,5.0
1010,A3LXS88UEQZKCP,B000MUQFTI,2.0
1011,AEDDKQ44XUBGT,B002GDIKK6,5.0
