"","asin","avg.rating","brand","categories","price","salesRank","title"
"131","B00005T83D",4.25,"Palmer&#39;s","[['Beauty', 'Bath & Body', 'Cleansers', 'Soaps']]",2.4,"{'Beauty': 11966}","Palmer's Cocoa Butter Formula, Cream Soap Bar with Vitamin E, 3.5 oz - 1 ea"
"132","B00005TZU8",4,"DreamTime","[['Beauty', 'Skin Care', 'Eyes', 'Masks & Pillows', 'Pillows']]",12.99,"{'Health & Personal Care': 8779}","DreamTime Inner Peace Eye Pillow, Lavender Velvet"
"133","B00005UN90",3.5,"Suave","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Oils']]",6.41,"{'Beauty': 134471}","Suave Naturals Body Wash, Ocean Breeze - 12oz."
"134","B00005UQSP",2.67,"EO","[['Beauty', 'Hair Care', 'Shampoos']]",9.97," ","EO Shampoo for Fine/Oily Hair, Rosemary &amp; Mint, 8 fl oz (240 ml)"
"135","B00005V5OU",4.75,"Neutrogena","[['Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Tinted Moisturizers']]",6.54," ","Neutrogena Healthy Defense Daily Moisturizer, SPF 30, Light Tint 1.7 Ounce"
"136","B00005V5OW",3.75,"Maybelline","[['Beauty', 'Makeup', 'Eyes', 'Mascara']]",1.39,"{'Beauty': 4811}","Maybelline Lash Discovery Washable Mascara, Very Black - .16 fl oz"
"137","B00005V5P6",4.62,"Maybelline","[['Beauty', 'Makeup', 'Face', 'Foundation']]",19.1,"{'Beauty': 27210}","Maybelline New York Purestay Powder &amp; Foundation SPF 15, Ivory - .34 oz"
"138","B0000632EE",3.5,"Fallene","[['Beauty', 'Skin Care', 'Sun', 'Skin Protection']]",17.23,"{'Beauty': 17865}","Fallene Total Block UVA/UVB Complete Broad Spectrum Sun Protection, SPF 65 Clear, 2 fl Ounces (59 ml)"
"139","B0000632EN",3.83,"Aveeno","[['Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Fluids & Lotions', 'Lotions']]",6.63," ","Aveeno Positively Radiant Skin Brightening Daily Scrub, 5 Ounce"
"140","B00006598X",4.38,"Aquis","[['Beauty', 'Hair Care', 'Styling Products', 'Hair Extensions & Wigs', 'Hair Extensions']]",17.2,"{'Beauty': 14066}","Aquis Microfiber Hair Towel, Lisse Crepe, Pink (19 x 39-Inches)"
"141","B000065DJY",4.17,"Revlon","[['Beauty', 'Hair Care', 'Styling Tools', 'Hair Dryers']]",24.59,"{'Beauty': 11259}","Revlon Perfect Heat 1875W Shine Boosting Hair Dryer, RV484"
"142","B000066CKS",4.17," ","[['Beauty', 'Skin Care', 'Hands & Nails', 'Hand Creams & Lotions']]",NA,"{'Sports &amp; Outdoors': 14406}","Badger - Healing Balm For Hardworking Hands"
"143","B0000682T7",3.56,"Badger","[['Beauty', 'Bath & Body', 'Cleansers', 'Body Washes']]",8.99,"{'Health & Personal Care': 13961}","Badger Balm, Sleep Balm - 2 oz"
"144","B0000683O5",3.6,"COVERGIRL","[['Beauty', 'Makeup', 'Lips', 'Lip Glosses']]",7.5," ","CoverGirl Lipslicks Lip Gloss, Clear - .14 oz"
"145","B000068U49",4.75,"Pendergrass","[['Beauty', 'Bath & Body', 'Cleansers', 'Soaps']]",3.2,"{'Beauty': 8059}","Kingsley Shave Soap Bowl with Lid Dark Wood"
"146","B00006FDU6",2.5,"Conair","[['Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Curling Irons']]",13.88,"{'Beauty': 9048}","Conair Straight Waves 3-in-1 Specialty Styler"
"147","B00006FRW7",4.18,"Aveeno","[['Beauty', 'Skin Care', 'Face', 'Cleansers']]",4.65," ","Aveeno Clear Complexion Daily Moisturizer, 4 Ounce"
"148","B00006IGL8",1,"Kiss My Face","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Masks']]",8.98," ","Kiss My Face Deep Cleansing Mask Pore Shrink , 2 Fluid Ounce"
"149","B00006IV22",3.67,"Conair","[['Beauty', 'Hair Care', 'Styling Tools', 'Hair Dryers']]",21.25,"{'Beauty': 634}","Conair 1875 Watt Dual Voltage Folding Handle Hair Dryer"
"150","B00006IV2E",2.25,"Conair","[['Beauty', 'Hair Care', 'Styling Tools', 'Hot-Air Brushes']]",8.94,"{'Beauty': 21716}","Conair BC40JBC Hot Brush, White, 0.75 Inch"
"151","B00006IV2F",3.83,"Conair","[['Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Curling Irons']]",16.47,"{'Beauty': 2789}","Instant Heat Hot Brush, 3/4-Inch"
"152","B00006IV30",4.5,"Conair","[['Beauty', 'Hair Care', 'Styling Tools', 'Hair Rollers']]",19.51,"{'Beauty': 1292}","Conair Instant Heat Travel Hairsetter"
"153","B00006JN4F",3.81,"L&#39;Oreal Paris","[['Beauty', 'Hair Care', 'Hair Color', 'Chemical Hair Dyes']]",10.57,"{'Beauty': 6895}","L'Oreal Paris Superior Preference Hair Color, LB-01 Extra Light Ash Blonde"
"154","B00006JT6O",3.91,"Olay","[['Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Night Creams']]",10.97,"{'Beauty': 607}","Olay Total Effects Anti-Aging Night Firming Treatment - 1.7 Fl Oz"
"155","B00006K14U",4.5,"Nivea Men","[['Beauty', 'Skin Care', 'Face', 'Exfoliators & Scrubs', 'Scrubs']]",7.94," ","Nivea for Men Energy Face Scrub, 4.4 Ounce Tube"
"156","B00006L9KV",4.5,"Thicker Fuller Hair","[['Beauty', 'Hair Care', 'Shampoos']]",7.72,"{'Beauty': 12300}","Thicker Fuller Hair Revitalizing Shampoo-12 oz"
"157","B00006L9KW",3.67,"Thicker Fuller Hair","[['Beauty', 'Hair Care', 'Conditioners']]",4.99,"{'Beauty': 22392}","Thicker Fuller Hair Weightless Conditioner-12 oz"
"158","B00007FCQ1",3.5,"Blue Lizard","[['Beauty', 'Skin Care', 'Sun', 'Skin Protection', 'Sports']]",28.51," ","Blue Lizard Australian Sunscreen, Regular, SPF 30+, 8.75-Ounce Bottle"
"159","B00007KQF3",4.6,"Barielle","[['Beauty', 'Skin Care', 'Hands & Nails', 'Nail Treatments', 'Nail Strengthening']]",11.25," ","Barielle Nail Strengthener Cream, 1 Ounce"
"160","B00007M0CP",4,"Conair","[['Beauty', 'Hair Care', 'Styling Tools', 'Hair Rollers']]",27.78,"{'Beauty': 4173}","Conair Xtreme Instant Heat Multisized Hot Rollers, Pink"
"161","B000089SA4",4,"Clearly Natural","[['Beauty', 'Bath & Body', 'Cleansers', 'Soaps']]",4.09,"{'Beauty': 24636}","Soap Glycerine Vitamin-E 4 Ounces"
"162","B00008BNZ4",5,"Wahl","[['Beauty', 'Hair Care', 'Styling Tools', 'Hair Cutting Kits']]",37.37,"{'Health & Personal Care': 88066}","Wahl 79900B Clip-N-Trim 23-Piece Complete Haircut Kit"
"163","B00008CMOQ",4.09,"Queen Helene","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Masks']]",5.48,"{'Beauty': 370}","Queen Helene Mint Julep Masque, 8 Ounce"
"164","B00008CMOR",4.4,"Queen Helene","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Masks']]",5.2,"{'Beauty': 14664}","Queen Helene Original Formula Antioxidant Grape Seed Extract Peel Off Masque -- 6 oz"
"165","B00008CMOS",4.2,"Queen Helene","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Masks']]",5.15,"{'Beauty': 7758}","Queen Helene Masque, Mud Pack - 8 oz"
"166","B00008DPP8",5,"Softsoap","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Oils']]",4.79,"{'Beauty': 61635}","Softsoap Naturals Moisturizing Liquid Hand Soap with Milk &amp; Honey, Pump - 7.5 fl oz"
"167","B00008J2XQ",4.65,"Aveeno","[['Beauty', 'Skin Care', 'Hands & Nails', 'Hand Creams & Lotions']]",7.32," ","Aveeno Active Naturals Skin Relief Hand Cream, 3.5 Ounce"
"168","B00008KA7P",4.67,"Clean Life Products","[['Beauty', 'Hair Care', 'Shampoos']]",8.97,"{'Health & Personal Care': 3934}","No Rinse Shampoo - 16 floz (473.1 mL)"
"169","B00008KA8D",5,"Revlon","[['Beauty', 'Makeup', 'Lips', 'Lipstick']]",8.99,"{'Beauty': 104894}","Revlon ColorStay Overtime Liquid Lipcolor, Keep Blushing"
"170","B00008MNZH",4.23,"Eucerin","[['Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Fluids & Lotions', 'Lotions']]",8.04," ","Eucerin Daily Protection Moisturizing Face Lotion, Broad Spectrum SPF 30"
"171","B00008MOQE",4.21,"Maybelline","[['Beauty', 'Makeup', 'Eyes', 'Mascara']]",3.79,"{'Beauty': 14072}","Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce"
"172","B00008MOQJ",4.6,"Maybelline","[['Beauty', 'Makeup', 'Eyes', 'Mascara']]",1.99,"{'Beauty': 7030}","Maybelline Great Lash Curved - Very Black"
"173","B00008MOQN",3.96,"Maybelline","[['Beauty', 'Makeup', 'Eyes', 'Mascara']]",4.65,"{'Beauty': 665}","Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce"
"174","B00008O2X5",5,"Almay","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Oils']]",2.93,"{'Health & Personal Care': 11350}","Almay Anti-Perspirant &amp; Deodorant, Clear Gel, Fragrance Free - 2.25 oz"
"175","B00008PC1O",4.4,"Sun-In","[['Beauty', 'Hair Care', 'Hair Color', 'Highlights']]",4.16," ","Sun-In Spray-In Hair Lightener, Original - 4.7 fl oz"
"176","B00008ZPG9",4.67,"Olay","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Oils']]",7.9,"{'Beauty': 990}","Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz"
"177","B00008ZPGA",4.86,"Olay","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Oils']]",14.85,"{'Beauty': 5349}","Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz"
"178","B000092OX4",4.25,"Olay","[['Beauty', 'Skin Care', 'Face', 'Sunscreens & Self Tanners', 'Sunscreens']]",11.75,"{'Beauty': 682}","Olay Regenerist Regenerating Lotion With Sunscreen Broad Spectrum SPF 15 2.5 Fl Oz"
"179","B000093A0U",5,"HUGO BOSS","[['Beauty', 'Fragrance', ""Men's"", 'Eau de Toilette']]",22.55,"{'Beauty': 38437}","Hugo By Hugo Boss For Women. Eau De Toilette Spray 1.3 Ounces"
"180","B000093I60",4.75,"Clean Life Products","[['Beauty', 'Skin Care', 'Face', 'Cleansers']]",9.1,"{'Health & Personal Care': 8214}","No-Rinse Body Bath, 16 oz"
"181","B000094Q6C",5,"Conair","[['Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Curling Irons']]",38.94,"{'Beauty': 164057}","Tournmaline Ceramic Curling Iron, 3/4-Inch"
"182","B000094ZDX",5,"Conair","[['Beauty', 'Hair Care', 'Styling Tools', 'Hair Dryers']]",9.49,"{'Beauty': 9277}","Conair 1600 Watt Folding Handle Hair Dryer"
"183","B0000950LF",3.67,"Promensil","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",23.37,"{'Health & Personal Care': 9952}","Promensil Menopausal Relief Supplement Tablets, 60-Count Box"
"184","B000095SDS",4.75,"Scalpicin","[['Beauty', 'Hair Care', 'Hair & Scalp Treatments']]",7.49,"{'Beauty': 35900}","Scalpicin Max Dermatology"
"185","B0000AFUTL",5,"Jerdon","[['Beauty', 'Tools & Accessories', 'Mirrors', 'Makeup Mirrors']]",21.42,"{'Beauty': 3881}","Jerdon JP7506CF 8-Inch Two-Sided Swivel Wall Mount Mirror with 5x Magnification, 13.5-Inch Extension, Chrome Finish"
"186","B0000AJ3PT",5,"Aveeno","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",7.89," ","Aveeno Active Naturals Creamy Moisturizing Oil, 12 Ounce"
"187","B0000AJ3PU",4.75,"Aveeno","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",9.09," ","Aveeno Active Naturals Stress Relief Moisturizing Lotion, 12 Ounce"
"188","B0000AJ3Q3",3,"L&#39;Oreal Paris","[['Beauty', 'Makeup', 'Eyes', 'Mascara']]",9.99,"{'Beauty': 40967}","L'Oreal Paris Double Extend Mascara, Blackest Black, 0.33 Ounces"
"189","B0000AN9L9",5,"Neutrogena","[['Beauty', 'Skin Care', 'Face', 'Cleansers']]",15.94,"{'Beauty': 2038}","Neutrogena Transparent Facial Bar Bonus Pack, Original Formula - 6 ea, 3.5 oz each, total 21 oz"
"190","B0000AS54S",4.5,"Udderly Smooth","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",2.69," ","Udderly Smooth Udder Cream, Skin Moisturizer, 4 Ounce Tube"
"191","B0000C0XL8",4.83,"Desert Essence","[['Beauty', 'Hair Care', 'Hair & Scalp Treatments']]",4.89,"{'Beauty': 1910}","Desert Essence Organic Jojoba Oil -- 4 fl oz"
"192","B0000C4COV",4.5,"Derma E","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Creams']]",6.19," ","derma e Soothing Skin Treatment, Tea Tree &amp; E Antiseptic Cr&egrave;me, 4 oz (113 g)"
"193","B0000CC64W",4.3,"Olay","[['Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Fluids & Lotions', 'Fluids']]",14.75,"{'Beauty': 35}","Olay Regenerist Daily Regenerating Serum - Fragrance Free Moisturizer 1.7 Fl Oz"
"194","B0000CDVN6",5,"Conair","[['Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Curling Irons']]",9.47,"{'Beauty': 7904}","Conair Spiral Styler, 0.75 Inch"
"195","B0000CNR0E",4.5,"Household Essentials","[['Beauty', 'Tools & Accessories', 'Bags & Cases', 'Travel Cases & Holders']]",11.95,"{'Home &amp; Kitchen': 4256}","Household Essentials Travel Tie Case, Black"
"196","B0000CNR0J",4.67,"Household Essentials","[['Beauty', 'Tools & Accessories', 'Bags & Cases', 'Toiletry Bags']]",5.99,"{'Home &amp; Kitchen': 6748}","Household Essentials Grooming Travel Bag Organizer, Black"
"197","B0000UJJH0",4.6,"Desert Essence","[['Beauty', 'Skin Care', 'Face']]",13.99,"{'Beauty': 11964}","Desert Essence Tea Tree Oil 100% Pure, 2-Ounce"
"198","B0000UTUS8",4.2,"Aquis","[['Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Hair Drying Towels']]",15.99,"{'Beauty': 5058}","Aquis Microfiber Hair Turban, Lisse Crepe, Patented Design, White"
"199","B0000UTUVU",4.65,"Mrs. Meyer&#39;s Clean Day","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",8.19," ","Mrs. Meyer's Clean Day Dish Soap, Lavender, 16 Ounce Bottle"
"200","B0000UTUW4",4.41,"Mrs. Meyers","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",3.64," ","Mrs. Meyer's Clean Day Liquid Hand Soap, Lavender, 12.5 Ounce Bottle"
"201","B0000XMQTA",3,"Irene Gari","[['Beauty', 'Hair Care', 'Hair Color', 'Color Refreshers']]",4.29,"{'Beauty': 21026}","Irene Gari Cover Your Grey for Women Touch Up Stick Medium Brown"
"202","B0000Y3COC",3,"Panoxyl","[['Beauty', 'Skin Care', 'Face', 'Cleansers']]",8.64,"{'Beauty': 3277}","PanOxyl Bar 10% - 4 oz - 1 Bar"
"203","B0000Y3CRY",4,"Nizoral","[['Beauty', 'Hair Care', 'Shampoos']]",7.45,"{'Beauty': 13910}","Nizoral Anti-Dandruff Shampoo, 4 oz."
"204","B0000Y3CSI",4," ","[['Beauty', 'Hair Care', 'Shampoos']]",16.99,"{'Beauty': 120361}","Neutrogena T/Gel Original Shampoo - 16 oz"
"205","B0000Y3D4G",5,"Nuetrogena","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Oils']]",4.31,"{'Beauty': 42049}","Neutrogena Norwegian Formula Lip Moisturizer, SPF 15, 0.15 Ounce"
"206","B0000Y3D4Q",5,"Summers Laboratories","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",22.48,"{'Beauty': 8837}","Rezamid Acne Treatment Lotion, 2 oz."
"207","B0000Y3DAK",4.5,"DHS","[['Beauty', 'Hair Care', 'Shampoos']]",9.82,"{'Beauty': 64421}","DHS Clear Shampoo 8 oz"
"208","B0000Y3FQC",5,"Diamancel","[['Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Files & Buffers']]",31.97,"{'Beauty': 18237}","Diamancel Tough Buffer #11"
"209","B0000Y3FRG",4.38,"Obagi Medical","[['Beauty', 'Skin Care']]",24.95,"{'Beauty': 214}","Obagi Nu-Derm Foaming Gel -- 6.7 fl oz"
"210","B0000Y3GF2",3.25,"Free &amp; Clear","[['Beauty', 'Hair Care', 'Styling Products', 'Hair Sprays']]",10.5,"{'Beauty': 2699}","Free &amp; Clear Hairspray Firm Hold, 8 Ounce"
"211","B0000Y3GIE",4,"Nailtiques","[['Beauty', 'Skin Care', 'Hands & Nails', 'Nail Treatments', 'Growth Formula']]",8.87,"{'Beauty': 12835}","Nailtiques Formula 2 Nail Growth Formula Treatments, 0.25 Ounce"
"212","B0000Y3LAC",4.4,"Jobst","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",22.96,"{'Beauty': 11136}","Jobst It Stays Roll-on Body Adhesive 2 oz. (3 pack)"
"213","B0000Y8H3S",4.75,"Rogaine","[['Beauty', 'Hair Care', 'Hair Loss Products', 'Hair Regrowth Treatments']]",31.49,"{'Beauty': 84}","Rogaine for Men Hair Regrowth Treatment, Extra Strength Original Unscented, Set of 3, 2-Ounce Bottles"
"214","B0000YUWY0",2.75,"Jerome Russell","[['Beauty', 'Hair Care', 'Hair Color', 'Chemical Hair Dyes']]",5.55,"{'Beauty': 16344}","jerome russell Hair Color Thickener for Thinning Hair, Black, 3.5 Ounce"
"215","B0000YUX4O",4.35,"Fromm","[['Beauty', 'Hair Care', 'Styling Tools', 'Combs']]",2.95,"{'Beauty': 2148}","Mebco Tortoise Shower Detangler"
"216","B0000YUXGW",5,"MAVALA","[['Beauty', 'Skin Care', 'Hands & Nails', 'Nail Treatments', 'Nail Strengthening']]",14.02,"{'Beauty': 93276}","Mavala Scientifique (Nail Hardener)"
"217","B0000YUXI0",4.12,"MAVALA","[['Beauty', 'Skin Care', 'Hands & Nails', 'Cuticle Care', 'Cuticle Creams & Oils']]",10.59,"{'Beauty': 16}","Mavala Stop - Helps Cure Nail Biting and Thumb Sucking, 0.3-Fluid Ounce"
"218","B0000YV6BI",5,"Aphogee","[['Beauty', 'Hair Care', 'Shampoos']]",8.39,"{'Beauty': 34161}","ApHogee Shampoo for Damaged Hair"
"219","B0000YV83O",4.67,"Facial Concepts, Inc.","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks']]",45.47,"{'Beauty': 9629}","Facial-Flex Facial Exercise System"
"220","B0000ZHH5G",4.57,"Vanicream","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Creams']]",13.89,"{'Beauty': 3003}","Vanicream Moisturizing Skin Cream, 16 Ounces"
"221","B0000ZHOEU",4.42,"Free &amp; Clear","[['Beauty', 'Skin Care', 'Face', 'Cleansers', 'Washes']]",6.96,"{'Beauty': 1249}","Free &amp; Clear Liquid Cleanser, 8 Ounce"
"222","B0000ZLEFU",4.06,"Auric Blends","[['Beauty', 'Fragrance', ""Women's"", 'Eau de Parfum']]",4.28,"{'Beauty': 128553}","Auric Blends Perfume Oil, 0.33 oz - Coco Mango"
"223","B0000ZLEX2",3.33,"Auric Blends","[['Beauty', 'Fragrance', ""Women's"", 'Eau de Parfum']]",7.99,"{'Beauty': 12239}","Black Opium - Auric Blends Perfume Oils"
"224","B00011JI88",4.75,"Ardell","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Eyelash Tools', 'Fake Eyelashes & Adhesives']]",3.49,"{'Beauty': 81415}","Ardell Fashion Lashes - 120 Black Demi"
"225","B00011JOQY",5,"Cricket","[['Beauty', 'Hair Care', 'Styling Tools', 'Brushes']]",4.49,"{'Beauty': 5417}","Cricket Static Free Fast Flo"
"226","B00011JOR8",4.5,"Cricket","[['Beauty', 'Hair Care', 'Styling Tools', 'Brushes']]",4.88,"{'Beauty': 15366}","Cricket Hair Brush Static Free, Mini Fast Flo, 1.28 Ounce"
"227","B00011JTFA",5," ","[['Beauty', 'Makeup', 'Nails', 'Nail Polish Remover']]",2.99,"{'Beauty': 31332}","Star Nail Pen-Style Polish Corrector"
"228","B00011QTZI",3.88,"Cricket","[['Beauty', 'Hair Care', 'Styling Tools', 'Brushes']]",9.87,"{'Beauty': 1166}","Cricket Technique Barrel Hair Brush, XX-large Round, 2 Inch"
"229","B00011QUDE",3.5,"Helen Of Troy","[['Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Curling Irons']]",16.95,"{'Beauty': 4215}","Helen of Troy 1514 Brush Iron, White, 1 1/2 Inches Barrel"
"230","B00011QUKW",4.67,"Hot Tools","[['Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Curling Irons']]",28.27,"{'Beauty': 4935}","Hot Tools HT1108 Professional Marcel Iron, 1 Inch"
"231","B00011QVHO",3.86,"Spornette","[['Beauty', 'Hair Care', 'Styling Tools', 'Brushes']]",7.23,"{'Beauty': 25713}","Spornette Porcupine Rounder Brush, 2-Inch Diameter"
"232","B00011QVIS",4,"Spornette International","[['Beauty', 'Hair Care', 'Styling Tools', 'Brushes']]",9.49,"{'Beauty': 114945}","Spornette Prego Brush, 2-Inch Diameter"
"233","B00011QVUG",5,"For Pro","[['Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Headbands']]",8.9,"{'Beauty': 61978}","For Pro Stretch Terry Headband with Velcro 3in."
"234","B000127UUA",5,"Camille Beckman","[['Beauty', 'Skin Care', 'Hands & Nails', 'Hand Creams & Lotions']]",17.08,"{'Beauty': 89784}","Camille Beckman Glycerin Hand Therapy, White Lilac, 8 Ounce"
"235","B000127UVY",3.75,"Camille Beckman","[['Beauty', 'Skin Care', 'Hands & Nails', 'Hand Creams & Lotions']]",13.31,"{'Beauty': 94973}","Camille Beckman Glycerin Hand Therapy, Glycerine Rosewater, 6 Ounce"
"236","B000127VFE",4.5,"Camille Beckman","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",18.56,"{'Beauty': 47033}","Camille Beckman Silky Body Moisturizing Cream, Glycerine Rosewater, 16 Ounce"
"237","B00012NI7E",4.67,"Burt&#39;s Bees","[['Beauty', 'Hair Care', 'Conditioners']]",10.22,"{'Health & Personal Care': 14719}","Burt's Bees Avocado Butter Pre-Shampoo Hair Treatment with Nettles and Rosemary - 4.34 fl oz"
"238","B00012NJZA",3.71,"Burt&#39;s Bees","[['Beauty', 'Skin Care', 'Face', 'Cleansers', 'Washes']]",7.64,"{'Beauty': 2738}","Burt's Bees Orange Essence Facial Cleanser, 4.3 Ounces"
"239","B00012NKGS",3.75,"Burt&#39;s Bees","[['Beauty', 'Skin Care', 'Face', 'Exfoliators & Scrubs', 'Scrubs']]",9.79,"{'Beauty': 12780}","Burt's Bees: Citrus Facial Scrub, 2 oz"
"240","B000136P7S",5,"Ontel","[['Beauty', 'Skin Care', 'Hands & Nails', 'Hand Creams & Lotions']]",9.99,"{'Health & Personal Care': 19303}","Miracle of Aloe Miracle Hand Repair Cream 8 Oz"
"241","B00013TQRE",4.2,"Rogaine","[['Beauty', 'Hair Care', 'Hair Loss Products', 'Hair Regrowth Treatments']]",42.99,"{'Beauty': 1720}","Rogaine for Women Hair Regrowth Treatment 3- 2 ounce bottles"
"242","B00013YYS0",4.71,"Burt&#39;s Bees","[['Beauty', 'Skin Care', 'Hands & Nails', 'Cuticle Care', 'Cuticle Creams & Oils']]",6.98,"{'Beauty': 14288}","Burt's Bees - Cuticle Creme Lemon Butter - 0.6 oz."
"243","B00013YZ7U",4.44,"Dr. Bronner","[['Beauty', 'Bath & Body', 'Cleansers', 'Soaps']]",16.99,"{'Beauty': 1567}","Dr. Bronner's Almond Soap 32oz"
"244","B000141O6E",3.75,"Redken","[['Beauty', 'Hair Care', 'Hair & Scalp Treatments']]",11.99,"{'Beauty': 1446}","Redken Extreme Anti-Snap Leave-in Treatment, 8.5 Ounce"
"245","B000142AZ8",4.67,"Bain De Soleil","[['Beauty', 'Skin Care', 'Sun', 'Skin Protection']]",12.96," ","Bain de Soleil Mega Tan Sunscreen Lotion With Self Tanner, SPF 4 - 4 fl oz"
"246","B000142C1A",4.36,"Essie","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",5.58,"{'Beauty': 7849}","Essie Nail Polish Marshmallow, .5 Ounce"
"247","B000142FVW",4.56,"OPI","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",6.56,"{'Beauty': 37439}","Opi Nail Lacquer, Not So Bora Pink, 0.5 Fluid Ounce"
"248","B000142JDG",3,"Roux","[['Beauty', 'Hair Care', 'Hair Color', 'Chemical Hair Dyes']]",5.3,"{'Beauty': 105867}","Roux Fanci-Full Mousse, 18 Spun Sand, 6 Fluid Ounce"
"249","B000142KZ8",5,"Pretty Nails","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",5.65,"{'Beauty': 113478}","Pretty Nails Instant Polish Remover Regular"
"250","B000142MGA",5,"Fran Wilson","[['Beauty', 'Tools & Accessories', 'Cotton & Swabs', 'Cotton Swabs']]",5.1,"{'Beauty': 16078}","Fran Wilson Eye Tees Precision Makeup Applicators 80 Cotton Swabs"
"251","B000142NDC",3.5,"Bigen","[['Beauty', 'Hair Care', 'Hair Color', 'Chemical Hair Dyes']]",0.43,"{'Beauty': 241516}","Bigen Permanent Powder Hair Color, Dark Chestnut, .21 Ounce"
"252","B000142OZY",3.8,"Aphogee","[['Beauty', 'Hair Care', 'Conditioners']]",6.75,"{'Beauty': 20568}","Aphogee Conditioner Pro-Vitamin Leave-In 8 oz."
"253","B000142P12",3.57,"Aphogee","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",7.25,"{'Beauty': 5640}","ApHogee Keratin and Green Tea Restructurizer 8 fl. oz"
"254","B000142PUS",4,"Clairol","[['Beauty', 'Hair Care', 'Hair Color', 'Chemical Hair Dyes']]",6.5,"{'Beauty': 143081}","Clairol Professional Beautiful Collection Semi-permanent Hair Color, Light Reddish Brown"
"255","B000142Q6G",3.33,"Colora Henna","[['Beauty', 'Hair Care', 'Hair Color', 'Hennas']]",5.2,"{'Beauty': 152928}","Colora Henna Veg-Hair Chestnut 2oz"
